STATIONNAME,STATIONARRONDISSEMENT,LATITUDE,LONGITUDE,STATION_ID
Pratt / Bates,Outremont,45.51694782364431,-73.62631559371948,814
Parc Courbertin (Valéry / Perrier),Saint-Léonard,45.5839877335556,-73.60809333622456,815
de Grosbois / Duchesneau,Mercier - Hochelaga-Maisonneuve,45.611230741550536,-73.5312415660519,816
de Normanville / Everett,Villeray—Saint-Michel—Parc-Extension,45.54543260526312,-73.61438512802124,817
Ouimet / Goineau,Laval,45.57504823374693,-73.68799567222595,818
Prince-Albert / St-Jean-Baptiste,Rivière-des-Prairies - Pointe-aux-Trembles,45.640138058064,-73.4923571348736,819
Dollard / Bernard,Outremont,45.51678269880724,-73.61142262816429,820
de Laprairie / Centre,Le Sud-Ouest,45.48059248038378,-73.56577813625336,821
Parc Marquette (Nobert / Dollard),Longueuil,45.515388575882525,-73.48005307841959,822
St-Dominique / Bernard,Le Plateau-Mont-Royal,45.52793332015246,-73.60122251338906,823
Parc Lacharité (Latour / Forget),LaSalle,45.41773748108526,-73.62338548639853,824
Ste-Hélène / Curé-Poirier,Longueuil,45.51548878161489,-73.49131516182752,825
Keller / Cousineau,Saint-Laurent,45.52355020292929,-73.7138856947422,826
Parc Reine-Élizabeth (Penniston / Crawford),Verdun,45.43914465255811,-73.59173655509949,827
Parc Garibaldi (Liénart / Bélanger),Saint-Léonard,45.586476480180046,-73.570396900177,828
Parc Plage,Ville-Marie,45.50263433100114,-73.52749290572318,829
Quai Yvon-Julien (Marie-Victorin / de Montarville),Boucherville,45.606718042243784,-73.45692034810781,830
Parc St-Paul (De Champigny / Angers),Le Sud-Ouest,45.46093583538376,-73.58493447303772,831
Larivière / du Bord-de-l'Eau,Laval,45.51793677120121,-73.79407972097397,832
de Lanaudière / Laurier,Le Plateau-Mont-Royal,45.5333136054992,-73.58373686671257,833
Gagne / LaSalle,LaSalle,45.422451407155854,-73.601194024086,834
La Fontaine / Bossuet,Mercier - Hochelaga-Maisonneuve,45.5692653047045,-73.5261806845665,835
Cégep André-Laurendeau (Lapierre),LaSalle,45.43605512104547,-73.60577523708344,836
Marie / de Mont-Royal,Longueuil,45.497292117993744,-73.48374999130101,837
Gare Montpellier (Muir / de la Côte-Vertu),Saint-Laurent,45.52374047147138,-73.67169924080372,838
Labadie / du Parc,Le Plateau-Mont-Royal,45.5198946757576,-73.59682738780975,839
Alton-Goldbloom / Notre-Dame,Laval,45.54502601340392,-73.73787671327591,840
Hutchison / Van Horne,Le Plateau-Mont-Royal,45.52497612960628,-73.61066222190857,841
Parc Luigi-Pirandello (de Bretagne / Jean-Rivard),Saint-Léonard,45.57940569041942,-73.60258877277374,842
Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),Rivière-des-Prairies - Pointe-aux-Trembles,45.65140583915357,-73.50041270256041,843
Gloria / Dollard,LaSalle,45.42971096449354,-73.633883446455,844
Roberval / Roland-Therrien,Longueuil,45.524501987806474,-73.44320437872739,845
Hôtel de Ville (Chomedey / Cardinal),Laval,45.55031274757401,-73.74430596828459,846
La Fontaine / Lyall,Mercier - Hochelaga-Maisonneuve,45.57943760505458,-73.5196280479431,847
Parc D.-E.-Joyal (Édouard / Windsor),Longueuil,45.50073113467841,-73.47395724618764,848
Langelier / Marie-Victorin,Montréal-Nord,45.614454259132174,-73.61214063132138,849
Churchill / Empire,Longueuil,45.49211844605989,-73.48672430497572,850
Parc du Bois-Franc (de l'Équateur / des Andes),Saint-Laurent,45.51317758246596,-73.71306091547012,851
Préfontaine / Marcel-Pépin,Rosemont - La Petite-Patrie,45.54365380040509,-73.55942063033581,852
University / des Pins,Ville-Marie,45.50802525900976,-73.57988489795387,853
Dollard / Van Horne,Outremont,45.519097089311565,-73.61634984612465,854
Chabanel / Tolhurst,Ahuntsic-Cartierville,45.5399269287734,-73.65388602018356,855
Brittany / Ainsley,Mont-Royal,45.52588991809354,-73.65003436803818,856
Fabre / Laurier,Le Plateau-Mont-Royal,45.53458691154375,-73.58259929347696,857
Émile-Journault / Berri,Ahuntsic-Cartierville,45.54686210091348,-73.6423847079277,858
Parc Aimé-Léonard (Gouin / Ste-Gertrude),Montréal-Nord,45.60835820969716,-73.63850623369217,859
Roland-Therrien / Jacques-Cartier,Longueuil,45.53294761504841,-73.46243364740076,860
Souligny / Desmarteau,Mercier - Hochelaga-Maisonneuve,45.60444089974122,-73.51611837744713,861
Rousselot / Jarry,Villeray—Saint-Michel—Parc-Extension,45.55081979211847,-73.62088680267334,862
Rielle / Wellington,Verdun,45.46018543122043,-73.56755778193474,863
Terminus Newman (Airlie / Lafleur),LaSalle,45.425059666150744,-73.64959917962551,864
St-Charles / Montarville,Longueuil,45.5335557310391,-73.51536766939716,865
McNamara / St-Martin O,Laval,45.57120355585774,-73.72351884841918,866
Parc Kirkland (des Érables / Boyer),Lachine,45.44606092178209,-73.65079946815968,867
St-Maurice / St-Henri,Ville-Marie,45.49989208172127,-73.55887247253122,868
St-Jean-Baptiste / René-Lévesque,Rivière-des-Prairies - Pointe-aux-Trembles,45.64141535746634,-73.4999567270279,869
Stinson / Montpellier,Saint-Laurent,45.51969998953605,-73.6662483215332,870
Parc Chamberland (Dorais / de l'Église),Saint-Laurent,45.502989,-73.689113,871
Mairie d'arrondissement LaSalle (Dupras / Jeannette),LaSalle,45.429166968311485,-73.66280972957611,872
Parc Wilfrid-Bastien (Lacordaire / des Galets),Saint-Léonard,45.5864002,-73.5952181,873
McGill / Wellington,Ville-Marie,45.499447710650415,-73.55489909648894,874
Place Longueuil,Longueuil,45.52841043752244,-73.51716578006744,875
de Cherbourg / Samson,Laval,45.5259140090004,-73.77324432134628,876
Cégep Édouard-Montpetit (de Normandie),Longueuil,45.53724605357659,-73.49498215598032,877
Mackenzie / Westbury,Côte-des-Neiges - Notre-Dame-de-Grâce,45.494245004327375,-73.64714767791156,878
St-Dominique / St-Viateur (nord),Le Plateau-Mont-Royal,45.5269693777058,-73.59922196723346,879
Ste-Claire / Pierre-Tétreault,Mercier - Hochelaga-Maisonneuve,45.60191332161639,-73.52441847324371,880
Parc Charleroi (Alfred / Louis-Francoeur),Montréal-Nord,45.59953472156509,-73.62360253930092,881
de l'Esplanade / du Mont-Royal,Le Plateau-Mont-Royal,45.51825290855221,-73.5883381962776,882
Jacques-Le Ber / de la Pointe Nord,Verdun,45.47259900304475,-73.5398056358099,883
des Ormeaux /  Notre-Dame,Mercier - Hochelaga-Maisonneuve,45.59919866666637,-73.5121876001358,884
de St-Vallier / St-Zotique,Rosemont - La Petite-Patrie,45.536434338630336,-73.60783427975548,885
Hudson / Goyer,Côte-des-Neiges - Notre-Dame-de-Grâce,45.507437367855864,-73.63265757772751,886
Le Corbusier / St-Martin O,Laval,45.565006717407506,-73.7319054454565,887
Parc Dakin (Morrison / Kenilworth),Mont-Royal,45.50982486146528,-73.65308652348176,888
Pierre-Péladeau / du Centropolis,Laval,45.56251175219665,-73.74370649456978,889
Parc Michel-Chartrand (Adoncour / du Lac),Longueuil,45.54296834749867,-73.47319818103642,890
Jean Langlois / Fullum,Ville-Marie,45.526499983000186,-73.54575277422555,891
Hurteau / Springland,Le Sud-Ouest,45.45297215862998,-73.59934866428375,892
Gare Vimont (Bellerose O),Laval,45.60393931630844,-73.74249011278152,893
Parc des Orioles (Le Corbusier / des Orioles),Laval,45.595548893752266,-73.76128099858761,894
André-Charpentier / René-Philippe,Longueuil,45.49697733174473,-73.4955096244812,895
Hamilton / Jolicoeur,Le Sud-Ouest,45.45670692115263,-73.59764814376831,896
Gare Lachine (Sir George Simpson / 48e avenue),Lachine,45.447821314280105,-73.71091783046722,897
du Bord-de-l'Eau / des Géraniums,Laval,45.52139350953194,-73.8380431383848,898
Parc Summerlea (53e avenue / St-Joseph),Lachine,45.43836713933041,-73.71546685695648,899
Centre des loisirs (Tassé / Grenet),Saint-Laurent,45.51473429416659,-73.69144901633263,900
Louisbourg / O'Brien,Ahuntsic-Cartierville,45.53039449604383,-73.70393217686795,901
de la Côte-des-Neiges / Remembrance,Ville-Marie,45.495506015418115,-73.60577141979775,902
Laird / Glencoe,Mont-Royal,45.50619158460727,-73.64230799681536,903
Logan / Tiffin,Longueuil,45.513787364296896,-73.50874415600629,904
de la Sorbonne / du Rousillon,Laval,45.58059177772443,-73.6887601017952,905
Parc Ernest-Rouleau (Gouin),Rivière-des-Prairies - Pointe-aux-Trembles,45.63131269772338,-73.61631497740746,906
Parc de Montréal-Est (Notre-Dame / David),Montréal-Est,45.61316323215739,-73.50989364087582,907
Gare Longueuil-Saint-Hubert (de l'Aéroport),Longueuil,45.50847886948155,-73.43093059027524,908
St-Sylvestre / St-Charles,Longueuil,45.53638517746843,-73.51247191429138,909
Cavendish / Dr.-Frederick-Philips,Saint-Laurent,45.4973653331708,-73.70085525519244,910
Regent / Windsor,Longueuil,45.493470267979085,-73.46427715385289,911
Cégep Marie-Victorin,Rivière-des-Prairies - Pointe-aux-Trembles,45.617499783128075,-73.60601127147675,912
de Chenonceau / Chomedey,Laval,45.56157,-73.75448,913
Fernand-Lafontaine / Adoncour,Longueuil,45.5512193,-73.483912,914
Kirkfield / de Chambois,Côte-des-Neiges - Notre-Dame-de-Grâce,45.51293324107222,-73.63389015197754,915
Roland-Therrien / Louise,Longueuil,45.53696452713042,-73.46983654428186,916
Parc LaSalle (10e avenue / Victoria),Lachine,45.43805550384184,-73.67273926734924,917
Hôpital Sacré-Coeur (Forbes),Ahuntsic-Cartierville,45.531943590076395,-73.71360540390015,918
2e avenue / Centrale,LaSalle,45.43289463113104,-73.59685689210892,919
Gare Ste-Dorothée (Hector-Nadon / du Chemin-de-Fer),Laval,45.524444797144994,-73.86229433119297,920
Parc St-Sacrement (des Seigneurs / St-Sacrement),Terrebonne,45.70234934325735,-73.63957804443088,921
de Naples / St-Elzéar O,Laval,45.60026798457808,-73.73215019702911,922
Curé-Poirier / Joliette,Longueuil,45.52034169784984,-73.48791999746027,923
de Gentilly / St-Jean,Longueuil,45.532497613819366,-73.49942399192514,924
Beauregard / le Carrefour,Laval,45.5582728124786,-73.76468136906624,925
Parc Ottawa (de Belleville / Fleury),Montréal-Nord,45.58116,-73.6412434,926
Parc St-Laurent (Dutrisac),Saint-Laurent,45.52591381815231,-73.68911147117615,927
Mairie d'arrondissement Montréal-Nord (Hébert / de Charleroi),Montréal-Nord,45.59398503487043,-73.63767206668854,928
Dudemaine / James-Morrice,Ahuntsic-Cartierville,45.534717640125805,-73.69273205651552,929
Marquette / du Coteau-Rouge,Longueuil,45.52022330145822,-73.49676324058237,930
de la Renaissance / Honoré Mercier,Laval,45.601841286305586,-73.78161573011312,931
de Périgueux / Ampère,Laval,45.56936106584533,-73.71076360344887,932
90e Avenue / Lévesque O,Laval,45.53121456506295,-73.74735295772552,933
Gare LaSalle (Highlands),LaSalle,45.425612687757926,-73.65713578464238,934
O'Brien / Poirier,Saint-Laurent,45.52252484113786,-73.69143962860107,935
Parc St-Laurent (Salk / Thomas-Chapais),Montréal-Nord,45.6062348,-73.6287838,936
de Grenoble / de Cassis,Laval,45.57889719514108,-73.70492711663245,937
8e avenue / Notre-Dame Lachine,Lachine,45.43498715540587,-73.67079868912697,938
Parc Noel-Nord (Toupin / Keller),Saint-Laurent,45.51758306374252,-73.72661411762238,939
Montarville / Beaubien,Longueuil,45.519154564374674,-73.4718074556622,940
des Rossignols / des Oiseaux,Laval,45.591144358842655,-73.77203732728958,941
de Côme / Jean-Talon,Saint-Léonard,45.58830296569168,-73.57783721439773,942
des Récollets / Martial,Montréal-Nord,45.590916779468024,-73.64067547023296,943
Ste-Hélène / Papineau,Longueuil,45.50908583699481,-73.47197483760283,944
du Parc / Bégin,Laval,45.60790865019953,-73.66507954895496,945
St-Laurent / de Chambly,Longueuil,45.5398841503055,-73.504639035109,946
Bélanger / des Galeries d'Anjou,Anjou,45.59722114932571,-73.56279015541077,947
Sacré-Coeur / Gamache,Longueuil,45.527631653155645,-73.4708539303574,948
Hôpital Notre-Dame (Alexandre-DeSève),Ville-Marie,45.525184121241864,-73.5618961509499,949
Resther / du Mont-Royal,Le Plateau-Mont-Royal,45.52560376254711,-73.58171582221985,950
Alexandre-DeSève / Ste-Catherine,Ville-Marie,45.5211897037242,-73.55379804968834,951
Parc Maurice-Bélanger (Hébert / Denommée),Montréal-Nord,45.5877138098252,-73.63171823322773,952
de Rio / de Bohème,Laval,45.61266610211911,-73.74587506055832,953
Labonté / du Coteau-Rouge,Longueuil,45.526787093145025,-73.49153663970355,954
Gare Ste-Rose (Ste-Rose E),Laval,45.625645225449055,-73.76538679003716,955
Parc Sauvé (Balzac / de Bayonne),Montréal-Nord,45.598880374710674,-73.63657951360437,956
d'Iberville / Perrault,Longueuil,45.52699840559034,-73.50520766342015,957
Lebrun / Bédard,Longueuil,45.5470644513283,-73.45196210302673,958
Richardson / Montmorency,Le Sud-Ouest,45.48488544394729,-73.5604364177925,959
de Monaco / du Souvenir,Laval,45.569501890755866,-73.7059235572815,960
Laurier / Chabot,Le Plateau-Mont-Royal,45.537072209424174,-73.57933050954671,961
Nielsen / Windsor,Longueuil,45.49632152389125,-73.46782973969312,962
de la Commune / Berri,Ville-Marie,45.510605539174136,-73.55013172608778,963
de l'Esplanade / Henri-Bourassa,Ahuntsic-Cartierville,45.547449104038826,-73.67234766483307,964
de l'Esplanade / Rachel,Le Plateau-Mont-Royal,45.51631633525551,-73.58359336853027,965
André / de Rotterdam,Laval,45.595149047616815,-73.72775673866272,966
Ernest-Gendreau / du Mont-Royal,Rosemont - La Petite-Patrie,45.549713734001415,-73.56384828686714,967
Montgolfier / Notre-Dame,Laval,45.53335502164111,-73.78094762563704,968
Mackay / de Maisonneuve,Ville-Marie,45.49673574016641,-73.57892028987406,969
Poupart / Logan,Ville-Marie,45.52997432204594,-73.54900679552884,970
Queen / Wellington,Ville-Marie,45.49756836767707,-73.55517907071771,971
Charles / Grand Boulevard,Longueuil,45.491970683715415,-73.47183232519455,972
Parc Delorme (Malouin / Laferté),Saint-Léonard,45.5904902,-73.5902694,973
Alma / de Bellechasse,Rosemont - La Petite-Patrie,45.531034186281765,-73.60352754592896,974
de la Concorde / Le Corbusier,Laval,45.55443463102357,-73.7218625843525,975
du Fort Saint-Louis / de la Perrière,Boucherville,45.613330089384625,-73.45154017210007,976
St-Antoine / 19e avenue,Lachine,45.43993803436114,-73.68146234754022,977
Parc Père-Vimont (de Palerme / Marc),Laval,45.61727184162768,-73.7326980382204,978
Mayfield / St-Martin O,Laval,45.553017541248565,-73.75822663307189,979
du Tricentenaire / Prince-Albert,Rivière-des-Prairies - Pointe-aux-Trembles,45.64954588445726,-73.49191546440125,980
de Cadillac / La Fontaine,Mercier - Hochelaga-Maisonneuve,45.56977884538325,-73.52551683783531,981
J J Joubert / Champfleury,Laval,45.57822671353744,-73.67531418800354,982
Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin),Saint-Laurent,45.50682415585665,-73.68184804916382,983
Daniel-Johnson / Cartier O,Laval,45.54334371050831,-73.72530519962311,984
René-Philippe / André-Charpentier,Longueuil,45.496967676737675,-73.49533898759546,985
Mackay / Ste-Catherine,Ville-Marie,45.495774063803815,-73.57687845826149,986
Industriel / Dagenais O,Laval,45.59784032225573,-73.75115096569061,987
Renaud / Vallières,Laval,45.5822554080961,-73.71333315968513,988
Parc St-Claude (7e Avenue / 8e rue),Laval,45.56206585263884,-73.69186341762543,989
Beauregard / La Salle,Longueuil,45.511126706889264,-73.4860880487031,990
Théâtre du Vieux-Terrebonne (St-Pierre / des Braves),Terrebonne,45.69223305604548,-73.63703128697125,991
Gare du Ruisseau (Dutrisac / Henri-Bourassa),Saint-Laurent,45.52814371649508,-73.69254536926746,992
8e Avenue / 15e rue,Laval,45.5655972,-73.6974907,993
Parc Grovehill (St-Antoine / Ivan-Franko),Lachine,45.43982382100397,-73.69487822055817,994
de la Commune / McGill,Ville-Marie,45.49858290235864,-73.55272650718689,995
Stationnement incitatif de Mortagne (Ampère),Boucherville,45.57251733677832,-73.44312071800232,996
N.-P. Lapierre / Armand-Frappier,Sainte-Julie,45.57978196712583,-73.34458894098134,997
Saint-Rémi / Valois,Laval,45.583961790351886,-73.72082591056824,998
de Mortagne / Jean-Neveu,Boucherville,45.56923752103412,-73.44949901103973,999
des Récollets / Fleury,Montréal-Nord,45.58538842877648,-73.6347109079361,1000
Marché public de Longueuil (de la Savane),Longueuil,45.51284242857164,-73.43156225049825,1001
des Jockeys / Décarie,Côte-des-Neiges - Notre-Dame-de-Grâce,45.49404432109336,-73.65449488162994,1002
Terminus Ste-Julie (Armand-Frappier),Sainte-Julie,45.58231159807488,-73.32433423960538,1003
de Mortagne / de Montarville,Boucherville,45.59147977279279,-73.43605846166611,1004
du Bas-du-Plateau-Ouimet / Ste-Rose,Laval,45.61256290994445,-73.78909885883331,1005
Parc Gentilly Ouest (Belcourt / Bagot),Longueuil,45.53339103009588,-73.45505220819177,1006
Jean-Paul-Vincent / Adoncour,Longueuil,45.5646764291021,-73.47957750896057,1007
des Ormeaux / Mathieu,Longueuil,45.51997865133178,-73.45667577350468,1008
Sun Valley / de Sillery,Laval,45.57947177833405,-73.71477752923964,1009
Parc de l'Hôtel-de-Ville (Ste-Julie / Laurendeau),Montréal-Est,45.63068604376728,-73.4948467835784,1010
Parc Henri-Dunant (Léger / Henri-Dunant),Laval,45.56843961893042,-73.6752020941276,1011
de la Vérendrye / 75e avenue,LaSalle,45.42070552680549,-73.62966051438889,1012
Parc des Vétérans (des Vétérans / Broadway),Montréal-Est,45.63147192165401,-73.50819479674101,1013
St-Joseph / Lamoureux,Sainte-Julie,45.59260312756609,-73.33754654508994,1014
Curé-Labelle / 77e Avenue,Laval,45.5381776861757,-73.73784855008125,1015
de Batiscan / Hameury,Laval,45.585086209715826,-73.67340981960297,1016
du Chardonneret / de la Volière,Laval,45.59717019288906,-73.7786663076622,1017
du Parc-La Fontaine / Roy,Le Plateau-Mont-Royal,45.522987952690826,-73.56920063495635,1018
Parc Hôtel de Ville (de l'Hôtel-de-Ville / Principale),Laval,45.529797075820866,-73.81473809480667,1019
Parc Fernand-Bouffard (Duvernay / Bertrand),Longueuil,45.522383187270094,-73.50178784692616,1020
Lincoln / St-Marc,Ville-Marie,45.49404056072524,-73.58274042606354,1021
3e avenue / Bannantyne,Verdun,45.4577225021236,-73.5763943195343,1022
Gilford / des Érables,Le Plateau-Mont-Royal,45.53728040418993,-73.57534691691399,1023
des Barges / des Bassins,Le Sud-Ouest,45.48859033529425,-73.56352610517206,1024
La Fontaine / Cadillac,Mercier - Hochelaga-Maisonneuve,45.5698417467524,-73.52553829550743,1025
Métro Jarry Ouest (Berri / Jarry),Villeray—Saint-Michel—Parc-Extension,45.54306944338219,-73.62848818302155,1026
Alexandre-de-Sève / Ste-Catherine,Ville-Marie,45.52171703048863,-73.55293308672117,1027
Parc des Hirondelles (Bousquet / Patenaude),Laval,45.57682711569213,-73.69446247816086,1028
Waverly / Henri-Bourassa,Ahuntsic-Cartierville,45.54834039786415,-73.67261052131653,1029
Montmorency / du Bon-Pasteur,Laval,45.553548877671645,-73.71045917272568,1030
William / King,Ville-Marie,45.49900778809223,-73.55690002441406,1031
des Carrières / Garnier,Rosemont - La Petite-Patrie,45.53754248780487,-73.5896873474121,1032
Milton / Hutchison (ouest),Le Plateau-Mont-Royal,45.508728767044246,-73.57432489607163,1033
Canora / Cornwall,Mont-Royal,45.5166429457878,-73.64324133843184,1034
La Fontaine / Alexandre-DeSève,Ville-Marie,45.52330366033427,-73.55799973011017,1035
Mackay / Ste-Catherine,Ville-Marie,45.49611695078377,-73.57753801352374,1036
Faribault / de Chambly,Longueuil,45.52219254225171,-73.4650525078905,1037
St-Charles / Grant,Longueuil,45.539666177205206,-73.50903868675232,1038
Gary-Carter / St-Laurent,Villeray—Saint-Michel—Parc-Extension,45.53611839151268,-73.62243175506592,1039
Complexe sportif Claude-Robillard (Émile-Journault),Ahuntsic-Cartierville,45.55408416108144,-73.63805294036865,1040
St-André / Laurier,Le Plateau-Mont-Royal,45.52920271216222,-73.58684317522602,1041
Parc Notre-Dame (Galipeau / Dufferin),Laval,45.62285192092072,-73.78145053982733,1042
Aréna Martin-St-Louis (Sylvie / Lauzon),Laval,45.525663894676846,-73.80337625741959,1043
Bois-de-Boulogne / Henri-Bourassa,Ahuntsic-Cartierville,45.53768421441213,-73.67754399779187,1044
de Rouen / Hogan,Ville-Marie,45.53636263222538,-73.55421245098114,1045
5e avenue / Masson,Rosemont - La Petite-Patrie,45.54752382909683,-73.57513636350632,1046
Lafontaine / Panet,Ville-Marie,45.52205901784384,-73.55921662414403,1047
St-Dominique / St-Viateur Nord,Le Plateau-Mont-Royal,45.5269693777058,-73.59922196723346,1048
Newman / Senkus,LaSalle,45.44399416418605,-73.6138916015625,1049
Victoria / 39e avenue,Lachine,45.44001578400139,-73.70019972324371,1050
Fleury / Sackville,Ahuntsic-Cartierville,45.57691441557181,-73.64626988768576,1051
Gare St-Michel / Montréal-Nord (Pie-IX / 56e),Montréal-Nord,45.583197821913785,-73.62978704273701,1052
Centre récréatif Édouard-Rivet (Notre-Dame / Lesage),Montréal-Est,45.62846158049899,-73.49952153861523,1053
Parc Laurier (Laurier / Dubuc),Longueuil,45.533610547532355,-73.47374618053436,1054
Principale / Jean-Duceppe,Sainte-Julie,45.587907229193526,-73.34771825004282,1055
Beaucourt / Savoie,Laval,45.60603139710128,-73.72356981039047,1056
Parc Jarry (Dautry / de Lorne),Laval,45.52311386011815,-73.81716683506966,1057
St-Jacques / McGill,Ville-Marie,45.50139160080383,-73.56055319309235,1058
Lafontaine / Islemère,Laval,45.524156813793475,-73.85042756795883,1059
de l’Esplanade / Laurier,Le Plateau-Mont-Royal,45.52098328245062,-73.59450930332059,1060
Soeurs-Grises / Marguerite-Youville,Ville-Marie,45.49880850580225,-73.5545289516449,1061
Parc Dakin (Kenilworth / Morrison),Mont-Royal,45.50996534821777,-73.6530089378357,1062
Terminus de bus EXO (Côte de Terrebonne),Terrebonne,45.697815037503666,-73.65406465532033,1063
Moïse Picard / du Mont-Royal,Rosemont - La Petite-Patrie,45.550348721495894,-73.56336951255798,1064
Principale / des Jacinthes,Laval,45.52741897289617,-73.83404329419136,1065
Industriel / Louis-J.-Lafortune,Boucherville,45.5818630642485,-73.45524966716766,1066
de Pierrefonds / Athéna,Pierrefonds - Roxboro,45.50568897661343,-73.82263720035553,1067
Bégin / du Parc,Laval,45.60790865019953,-73.66507954895496,1068
de Bordeaux / Gilford,Le Plateau-Mont-Royal,45.53609044467119,-73.57616767287254,1069
Parc du Château-Pierrefonds (de Pierrefonds / du Château-Pierrefonds),Pierrefonds - Roxboro,45.459423258699,-73.89367818832397,1070
Chabanel / de l'Esplanade,Ahuntsic-Cartierville,45.541302114240054,-73.65282262732308,1071
Métro de la Savane (de Sorel / Labarre),Côte-des-Neiges - Notre-Dame-de-Grâce,45.500763697782816,-73.6601060628891,1072
Parc Nature du Cap-St-Jacques (Gouin O./ Pilon),Pierrefonds - Roxboro,45.46182003430373,-73.91838669776917,1073
CÉGEP Gérald-Godin (Gouin / Parc-Royal),LÎle-Bizard - Sainte-Geneviève,45.482859876285694,-73.86814624071121,1074
Fredmir / de Pierrefonds,Pierrefonds - Roxboro,45.50090281462489,-73.83851587772368,1075
Parc de Roxboro (11e Avenue / 9e Rue),Pierrefonds - Roxboro,45.50597470475642,-73.80355596542358,1076
de la Commune / Bonneau,Ville-Marie,45.510605539174136,-73.55013172608778,1077
Sorel / Labarre,Côte-des-Neiges - Notre-Dame-de-Grâce,45.500763697782816,-73.6601060628891,1078
de la Volière / du Chardonneret,Laval,45.597349177781496,-73.77851217985153,1079
Honoré Mercier / Arthur-Buies,Laval,45.60383779400929,-73.78189310431479,1080
du Fer-à-Cheval / des Hauts-Bois,Sainte-Julie,45.57231912648751,-73.32789487207265,1081
Old Orcahrd / de Monkland,Côte-des-Neiges - Notre-Dame-de-Grâce,45.47638257708197,-73.62239556996428,1082
Campus MIL (Thérèse-Lavoie Roux / Outremont),,45.52305513467406,-73.61817508935928,1083
Campus MIL (Thérèse-Lavoie Roux / Outremont),Outremont,45.52299546956007,-73.61822873353958,1084
Hochelaga / Dézéry,,45.54267119010467,-73.55388522148132,1085
de la Commune / Berri,Ville-Marie,45.51071720414773,-73.55007112026215,1086
Mairie d'arrondissement de Pierrefonds-Roxboro (St-Léon / de Pierrefonds),Pierrefonds - Roxboro,45.494905438779526,-73.84810745716095,1087
St-André / Laurier,Le Plateau-Mont-Royal,45.529296131925825,-73.58704000711441,1088
9599 (test cyclochrome),Rosemont - La Petite-Patrie,45.529921837681144,-73.6020040512085,1089
de Cadillac / Lafontaine,Mercier - Hochelaga-Maisonneuve,45.56977884538325,-73.52551683783531,1090
INRS Centre Armand-Frappier (Cartier O / Armand-Frappier),Laval,45.545050335811446,-73.72108608484268,1091
cyclo,,45.53007509225256,-73.60150516033173,1092
,,,,1093
Cyclo winter station,Rosemont - La Petite-Patrie,45.52985495749019,-73.60198259353638,1094
Cyclo PBSC,,0.0,0.0,1095
Langelier / Marie-Victorin,Montréal-Nord,45.61451982045293,-73.6118745803833,1096
Test ECO5.1.1,,0.0,0.0,1097
Hochelaga / Dézéry,Outremont,45.54267119010467,-73.55388522148132,1098
Hôpital Notre-Dame (Alexandre-de-Sève),Ville-Marie,45.525184121241864,-73.5618961509499,1099
